LAMMPS data file via write_data, version 7 Aug 2019, timestep = 100098

100 atoms
2 atom types

0.0000000000000000e+00 4.3679023236814940e+00 xlo xhi
0.0000000000000000e+00 4.3679023236814940e+00 ylo yhi
0.0000000000000000e+00 4.3679023236814940e+00 zlo zhi

Masses

1 1
2 1

Pair Coeffs # lj/cut

1 1 1
2 0.5 0.88

Atoms # atomic

1 1 3.5087376893141902e+00 8.9081983944105225e-01 7.3173970463946203e-01 -1 0 2
2 1 4.2381013238415308e+00 4.2336125078783216e-01 4.1878463863801532e+00 1 0 -1
3 1 2.3236401628768850e+00 6.4971032554518626e-01 3.5890265864565150e+00 1 1 0
4 1 3.9394497652343903e+00 4.2900964333946607e+00 3.4663309526476227e+00 -1 0 0
5 1 2.9926138800735940e+00 2.6403531147348649e+00 1.0561169289419967e+00 0 0 0
6 1 1.7752699956054927e+00 8.4406818162454123e-01 2.5445440278291243e-01 -2 2 1
7 1 1.3002060845308632e+00 1.8374784553282104e+00 2.2947444371592951e-01 2 -1 1
8 1 9.0614503150021042e-01 1.8161141993400769e+00 1.5990803431903149e+00 0 0 -2
9 2 6.2366851801600809e-01 2.2010814502007667e+00 8.8668579538554360e-01 2 -2 -2
10 2 2.8952110604298507e+00 3.2901442095390754e-01 2.0417221484825809e+00 -2 -1 1
11 1 3.5426722040844352e+00 2.3097233650148556e+00 2.0662894076607432e+00 -1 -3 1
12 1 4.0683527850189796e+00 2.0308592341237492e+00 6.1648247564746561e-01 0 1 -1
13 1 1.2335811803176875e+00 7.2164401556892432e-01 1.2141521998464111e+00 -3 1 2
14 1 1.6609099147822866e+00 3.0083105883487895e+00 3.8038863831460592e+00 -1 0 0
15 1 2.7698287660191161e+00 1.1166063350832383e+00 2.1449716278787725e+00 -1 1 3
16 1 3.2219979168356910e-01 2.8461942324065106e+00 1.4660622628123166e+00 1 -2 -1
17 1 2.0967819031044361e+00 3.1797351025350600e+00 9.8464425745147455e-01 -2 -2 0
18 1 1.4931388911506089e+00 2.6082630926445218e+00 1.6219196265546834e+00 1 1 -1
19 2 2.6576326671249633e+00 2.6172064865506456e-01 2.9524201487185642e+00 0 2 -1
20 2 1.1724059710775352e+00 3.7974527368838116e+00 4.2055412209270688e+00 0 -1 0
21 1 1.3559210598921045e+00 2.7506635040726994e+00 2.7727256362520261e+00 0 0 1
22 1 2.1249016890329053e+00 3.2995178164848388e-01 1.8693978430713545e+00 2 2 0
23 1 3.3996751862513559e+00 3.1961837707500131e+00 2.6387696640881702e+00 -1 -1 -2
24 1 1.8212926529856641e+00 3.7512588301901872e+00 2.1682063593685168e+00 1 1 1
25 1 1.0870667053648855e-01 7.7122819625934036e-01 3.3551619387852458e+00 -1 -1 0
26 1 3.4360778883746257e-01 3.8320007886172585e+00 7.3620378138911355e-02 1 0 0
27 1 4.4429403316490740e-01 3.7535995494752141e+00 1.0609363858755458e+00 0 0 0
28 1 1.6376934603192164e-01 3.3818022886389587e-01 1.4174726561180961e+00 0 0 0
29 2 1.1986125475617182e+00 1.8449625231719256e+00 2.5369454028232283e+00 0 -2 -1
30 2 5.5690257099067830e-01 2.1385525830080701e+00 7.4435509600393038e-02 -1 0 2
31 1 2.9044933017543211e+00 3.6872198982606323e+00 7.3939824461748871e-01 1 0 1
32 1 4.2712030763979136e+00 3.3236701745171979e+00 3.6573475962408959e+00 0 -1 0
33 1 1.5233130864701820e+00 4.0305208224398221e+00 1.1709336041831966e+00 -1 0 -1
34 1 3.5016204604999994e+00 1.9010939964378343e-01 1.4998649596102360e+00 -3 -1 1
35 1 2.4884003294665389e+00 2.9317414127518360e+00 3.2289565893077983e+00 1 1 -1
36 1 9.4383421393166522e-01 7.6503868375544370e-01 2.7968089245568524e+00 3 0 0
37 1 3.7022591971483537e-01 1.3822051390637822e+00 2.3665657434358720e+00 1 1 1
38 1 4.0022534732426296e+00 1.5786792751236984e+00 3.1090267085396337e+00 2 -1 0
39 2 3.0871737423596044e+00 1.8443212350149443e+00 6.8183145357911579e-01 0 -1 0
40 2 2.3497442066917973e+00 1.2547217476869337e+00 2.9392202646305687e+00 0 0 -1
41 1 4.2256717013225629e+00 3.9112411291960787e+00 1.8748581869969088e+00 -2 -1 1
42 1 4.3237648428005295e+00 2.1881130969778320e+00 3.9015767069101699e+00 0 0 -1
43 1 2.9317595729889234e-02 1.2681539815793650e+00 1.2961006093116931e+00 1 2 1
44 1 1.4390581088783888e-01 2.8280362986837626e+00 3.2677746860724388e-01 -1 1 1
45 1 3.4202124876571984e+00 2.4328763402790941e+00 3.4879263285044351e+00 0 0 0
46 1 4.2497235105713022e-01 9.6478170348788506e-01 4.7903492074396414e-01 0 -1 2
47 1 1.4745801609693372e+00 3.7434088127991152e+00 3.1246063362669405e+00 1 -1 -1
48 1 3.0882794506584057e+00 1.7681071701044613e+00 2.7915869030243816e+00 0 -1 0
49 2 3.4297932556177209e+00 3.2365650485423325e+00 1.7267601069435694e+00 0 0 1
50 2 2.2440068988536985e-01 1.3502906255235236e+00 4.0622078369680077e+00 -1 0 -1
51 1 2.5571231768781946e+00 2.9779906499960807e+00 2.3003643651988845e+00 1 0 0
52 1 2.6217012575565786e+00 1.5038844142453494e+00 3.6402693847994279e+00 0 1 1
53 1 2.5227750995424505e+00 3.0847919682643625e+00 1.0121568703182149e-02 0 0 -1
54 1 3.3072339506632735e+00 1.5911089287055729e+00 1.4711983732593465e+00 -3 1 -1
55 1 2.1678131345389664e+00 2.1042646335275177e+00 2.7904570209266861e+00 -1 -1 0
56 1 3.7381651318817406e+00 8.4764645063892352e-01 2.1652728466457245e+00 0 -1 3
57 1 6.1063342125928288e-01 1.9120457523202365e+00 3.2559211474092242e+00 0 1 0
58 1 3.4329432253256611e+00 4.2454539341964512e+00 2.4112324051418419e+00 0 1 -2
59 2 1.5408562816787297e+00 2.4608264826043178e+00 6.7011770954161987e-01 0 0 -1
60 2 1.5986385803110073e+00 2.9078450830540614e-01 3.8480872031854489e+00 0 2 1
61 1 3.5550022204622320e+00 1.3518995915110981e+00 4.0452190198887950e+00 -1 0 1
62 1 3.4594381163408436e+00 7.6381768765295011e-01 3.0724901372507429e+00 -1 1 -1
63 1 3.2297182723446070e+00 3.4997590147947251e+00 3.5398408245673747e+00 0 0 0
64 1 1.1384247188187882e+00 6.3224438454542689e-02 4.5855341335941380e-01 1 -1 0
65 1 1.8476775170330806e+00 2.6554553292701844e-01 2.7524865136461827e+00 0 2 0
66 1 3.9359176018993667e+00 3.3385596449833130e+00 1.0238372235511375e+00 0 1 2
67 1 6.0929347489519392e-01 4.1031739605140984e+00 3.4856708257432816e+00 0 1 0
68 1 1.0575237335984680e+00 2.6942490685193049e-01 2.0290162553976674e+00 0 1 -2
69 2 4.2570697927948835e+00 2.0513954225277433e+00 1.7266911222345076e+00 0 -3 -2
70 2 5.4207990334498746e-01 2.8887183590480339e+00 3.1275518446918786e+00 2 0 -1
71 1 1.4857720444032652e+00 1.3622290157642596e+00 3.2127746032624680e+00 -2 1 0
72 1 2.6373368650759943e+00 2.7133208498013806e-01 1.0897139108332758e+00 0 2 1
73 1 1.0190825344743182e-01 1.8941757984487911e-01 2.5416830422375623e+00 -1 -1 0
74 1 2.0635179402755042e+00 2.2421957108647907e+00 4.0624806439648031e+00 1 1 0
75 1 2.7867770908923544e+00 3.7072008742025000e+00 1.7289915953799595e+00 0 -1 -1
76 1 3.0191747786550631e+00 4.8038675746584117e-02 4.0514776507668708e+00 -1 2 0
77 1 4.3368129737568273e+00 3.6541529933688413e+00 2.7854391877838016e+00 -1 0 0
78 1 8.4325064610161449e-01 6.8862887189973043e-01 3.9742735416856130e+00 0 -2 2
79 2 1.8132751621675196e+00 1.5049041935871112e+00 4.0156887233916549e+00 3 -1 -2
80 2 3.7060780630862240e+00 3.9303792860044737e+00 4.1635319453038022e+00 1 1 0
81 1 7.8837585279525313e-01 3.6226593572243080e+00 2.1022949831185094e+00 1 -1 2
82 1 3.5189269221207748e+00 3.0159837966928555e+00 3.1303553893768203e-02 -2 -1 2
83 1 2.1837128814787770e+00 4.0404945171453983e+00 3.6216591907576028e+00 2 -1 -1
84 1 1.0640905068797284e+00 3.1967339492763025e+00 6.0949545327509358e-01 -1 2 -1
85 1 8.0410246429891274e-01 2.7139533120615842e+00 3.8885202861252788e+00 1 -1 -1
86 1 2.6192684427494668e+00 1.1901626212658483e+00 2.0051894505359313e-01 1 0 -1
87 1 3.8329614389404552e+00 4.2124186469030995e+00 5.7282858851381568e-01 0 -1 0
88 1 4.1632458567050374e+00 2.4534924217021343e+00 2.9209148366450215e+00 0 -1 -1
89 2 8.6755775820256453e-01 4.2463636233914048e+00 2.7342135335958662e+00 0 -1 -5
90 2 1.6216266200579796e+00 1.7923549926893667e+00 1.1662791271198447e+00 1 -1 -2
91 1 2.2191332799142360e+00 2.0389433796568794e+00 6.3043860485301262e-01 1 0 0
92 1 2.3227714679433391e+00 2.0730734817237262e+00 1.6804924583182621e+00 -1 1 0
93 1 3.0038186609982880e+00 2.1516711938491535e+00 4.3488462657588753e+00 1 -1 1
94 1 2.1802653865778585e+00 1.1170111656312571e+00 1.2725113698567736e+00 1 0 -1
95 1 1.9917581932844213e+00 3.8497322612405349e+00 2.0012696144149955e-01 0 0 1
96 1 2.6282078877935056e+00 3.8358194507357384e+00 2.7348639376625403e+00 0 1 -2
97 1 1.6988126067415097e+00 1.1447992632386601e+00 2.1025658547303712e+00 0 0 -1
98 1 5.9424543180024703e-01 2.4610078404312854e+00 2.3690466749151486e+00 0 1 2
99 2 1.1760214742356343e+00 3.3061350135985510e+00 1.3782527416294610e+00 -1 -3 0
100 2 3.8484331733139552e+00 1.5904545839006397e+00 2.3280523481871271e+00 -2 0 2

Velocities

